48000000,1699800,1699900,1699700,1699700,138292
48060000,1699600,1699900,1699500,1699500,134610
48120000,1699500,1700000,1699400,1699900,218316
48180000,1699900,1700000,1699600,1699900,152265
48240000,1699800,1700200,1699800,1700200,167473
48300000,1700200,1700800,1700200,1700700,138651
48360000,1700700,1700800,1700600,1700600,44659
48420000,1700700,1700700,1700100,1700200,105548
48480000,1700200,1700400,1700100,1700400,50937
48540000,1700300,1700400,1700200,1700300,62240
48600000,1700400,1700800,1700300,1700500,80221
48660000,1700500,1700700,1700400,1700500,37947
48720000,1700500,1700600,1700400,1700600,53048
48780000,1700500,1700500,1700300,1700400,54883
48840000,1700400,1700500,1700300,1700500,40778
48900000,1700600,1701000,1700600,1700700,100183
48960000,1700600,1700800,1700200,1700600,139031
49020000,1700600,1701300,1700500,1700600,179801
49080000,1700600,1700700,1700500,1700500,70350
49140000,1700500,1700600,1700400,1700400,19509
49200000,1700300,1700300,1700000,1700200,142397
49260000,1700200,1700300,1699500,1699800,273567
49320000,1699800,1699800,1699400,1699600,147838
49380000,1699600,1699700,1699400,1699500,187616
49440000,1699500,1699900,1699500,1699800,60124
49500000,1699800,1700500,1699800,1700400,66541
49560000,1700500,1700600,1700300,1700600,42998
49620000,1700600,1700900,1700300,1700400,196871
49680000,1700300,1700300,1699900,1700000,67996
49740000,1700100,1700100,1699700,1699900,61397
49800000,1699800,1699800,1699600,1699800,121214
49860000,1699800,1699900,1699400,1699500,70034
49920000,1699500,1700000,1699300,1699500,258985
49980000,1699500,1700000,1699500,1700000,150768
50040000,1700000,1700100,1700000,1700000,68166
50100000,1700100,1700100,1699700,1699800,43688
50160000,1699800,1700100,1699800,1700100,83512
50220000,1700100,1700100,1699900,1700000,50296
50280000,1700000,1700800,1699900,1700700,140061
50340000,1700600,1700900,1700500,1700900,110288
50400000,1700900,1701000,1700400,1700400,62959
50460000,1700400,1700700,1700300,1700600,50964
50520000,1700600,1700800,1700600,1700800,28906
